title,main_genre,main_company,budget,revenue,profit,runtime,original_language,vote_average,release_date,popularity,profit_category,budget_category,roi
Freaky Friday,Comedy,Walt Disney Pictures,26000000,110230332,84230332,97.0,en,6.0,2003-08-03,24.345651,Medium Profit,Low Budget,4.239628153846154
The 40 Year Old Virgin,Comedy,Universal Pictures,26000000,109449237,83449237,116.0,en,6.2,2005-08-11,38.473732,Medium Profit,Low Budget,4.209586038461539
Shakespeare in Love,Romance,Miramax Films,25000000,289317794,264317794,122.0,en,6.8,1998-12-11,31.792964,High Profit,Low Budget,11.57271176
A Walk Among the Tombstones,Crime,Double Feature Films,28000000,53181600,25181600,113.0,en,6.2,2014-09-18,61.309619,Medium Profit,Low Budget,1.8993428571428572
Kindergarten Cop,Comedy,Imagine Entertainment,15000000,201957688,186957688,111.0,en,5.8,1990-12-21,5.411154,High Profit,Low Budget,13.463845866666666
Pineapple Express,Action,Columbia Pictures,27000000,101624843,74624843,111.0,en,6.6,2008-08-06,41.832392,Medium Profit,Low Budget,3.763883074074074
Ever After: A Cinderella Story,Drama,Twentieth Century Fox Film Corporation,26000000,65705772,39705772,121.0,en,6.8,1998-07-31,21.988861,Medium Profit,Low Budget,2.5271450769230768
Open Range,Western,Tig Productions,22000000,68296293,46296293,139.0,en,7.0,2003-08-29,19.068175,Medium Profit,Low Budget,3.1043769545454545
Flatliners,Drama,Columbia Pictures Corporation,26000000,61489265,35489265,115.0,en,6.3,1990-08-09,24.114459,Medium Profit,Low Budget,2.3649717307692306
A Bridge Too Far,Drama,United Artists,22000000,50750000,28750000,175.0,en,6.9,1977-06-15,20.256571,Medium Profit,Low Budget,2.3068181818181817
Red Eye,Horror,DreamWorks SKG,26000000,57891803,31891803,85.0,en,6.2,2005-08-04,8.802626,Medium Profit,Low Budget,2.2266078076923077
Final Destination 2,Horror,New Line Cinema,26000000,90426405,64426405,90.0,en,5.9,2003-01-31,37.355826,Medium Profit,Low Budget,3.4779386538461536
"O Brother, Where Art Thou?",Action,Universal Pictures,26000000,71868327,45868327,106.0,en,7.3,2000-08-30,39.742009,Medium Profit,Low Budget,2.764166423076923
Legion,Horror,Bold Films,26000000,67918658,41918658,100.0,en,5.2,2010-01-21,30.981604,Medium Profit,Low Budget,2.6122560769230767
Pain & Gain,Thriller,Paramount Pictures,25000000,86175291,61175291,130.0,en,6.1,2013-04-18,31.893932,Medium Profit,Low Budget,3.44701164
Clockstoppers,Adventure,Paramount Pictures,26000000,38793283,12793283,94.0,en,4.9,2002-03-17,5.894163,Medium Profit,Low Budget,1.4920493461538462
Brothers,Drama,Lionsgate,26000000,43318349,17318349,104.0,en,6.8,2009-01-27,22.07638,Medium Profit,Low Budget,1.666090346153846
Agent Cody Banks 2: Destination London,Comedy,Splendid Pictures,26000000,28818995,2818995,100.0,en,5.2,2004-12-03,10.925618,Medium Profit,Low Budget,1.1084228846153845
New Year's Eve,Comedy,New Line Cinema,56000000,142044638,86044638,118.0,en,5.7,2011-12-08,21.219292,Medium Profit,Medium Budget,2.5365113928571428
Original Sin,Drama,Metro-Goldwyn-Mayer (MGM),42000000,35402320,-6597680,118.0,en,5.8,2001-08-03,14.831402,Loss,Medium Budget,0.842912380952381
The Raven,Crime,Relativity Media,26000000,29657751,3657751,111.0,en,6.1,2012-03-09,22.520842,Medium Profit,Low Budget,1.1406827307692309
Welcome to Mooseport,Comedy,Twentieth Century Fox Film Corporation,30000000,14000000,-16000000,110.0,en,4.8,2004-02-24,3.314094,Loss,Low Budget,0.4666666666666667
Highlander: The Final Dimension,Action,Trans-Film,26000000,36800000,10800000,99.0,en,4.5,1994-11-29,7.964451,Medium Profit,Low Budget,1.4153846153846155
Flipper,Adventure,Universal Pictures,25530000,20080020,-5449980,95.0,en,5.3,1996-05-17,4.475007,Loss,Low Budget,0.7865264394829612
Self/less,Science Fiction,Endgame Entertainment,26000000,30523226,4523226,116.0,en,6.3,2015-07-10,66.097437,Medium Profit,Low Budget,1.1739702307692308
The Constant Gardener,Drama,Studio Babelsberg,25000000,82466670,57466670,129.0,en,6.8,2005-08-31,20.679652,Medium Profit,Low Budget,3.2986668
The Passion of the Christ,Drama,Icon Productions,30000000,611899420,581899420,127.0,en,6.9,2004-02-25,38.171417,High Profit,Low Budget,20.396647333333334
Mrs. Doubtfire,Comedy,Twentieth Century Fox Film Corporation,25000000,441286195,416286195,125.0,en,7.0,1993-11-24,30.884535,High Profit,Low Budget,17.6514478
Rain Man,Drama,United Artists,25000000,412800000,387800000,133.0,en,7.6,1988-12-11,49.510658,High Profit,Low Budget,16.512
Gran Torino,Drama,Village Roadshow Pictures,33000000,269958228,236958228,116.0,en,7.8,2008-12-09,50.7453,High Profit,Medium Budget,8.180552363636364
W.,Drama,Ixtlan Productions,25100000,29506464,4406464,131.0,en,6.1,2008-10-17,10.445391,Medium Profit,Low Budget,1.1755563346613547
Taken,Action,Twentieth Century Fox Film Corporation,25000000,226830568,201830568,93.0,en,7.2,2008-02-18,80.879032,High Profit,Low Budget,9.07322272
The Best of Me,Drama,Relativity Media,26000000,35926213,9926213,117.0,en,7.2,2014-10-16,33.93914,Medium Profit,Low Budget,1.381777423076923
The Bodyguard,Thriller,Tig Productions,25000000,411006740,386006740,129.0,en,6.1,1992-11-25,26.576385,High Profit,Low Budget,16.4402696
Schindler's List,Drama,Universal Pictures,22000000,321365567,299365567,195.0,en,8.3,1993-11-29,104.469351,High Profit,Low Budget,14.607525772727273
The Help,Drama,DreamWorks SKG,25000000,124272124,99272124,146.0,en,7.8,2011-08-09,42.191509,Medium Profit,Low Budget,4.97088496
The Fifth Estate,Drama,DreamWorks SKG,28000000,8555008,-19444992,128.0,en,5.7,2013-10-11,20.267062,Loss,Low Budget,0.305536
Freddy vs. Jason,Horror,New Line Cinema,30000000,114908830,84908830,97.0,en,5.8,2003-08-15,26.69592,Medium Profit,Low Budget,3.8302943333333332
Jimmy Neutron: Boy Genius,Action,Nickelodeon Movies,25000000,80936232,55936232,83.0,en,5.6,2001-12-21,12.739721,Medium Profit,Low Budget,3.23744928
Cloverfield,Action,Paramount Pictures,25000000,170764026,145764026,85.0,en,6.4,2008-01-15,46.942396,High Profit,Low Budget,6.83056104
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Science Fiction,New Line Cinema,25000000,78000000,53000000,88.0,en,5.8,1991-03-22,15.505137,Medium Profit,Low Budget,3.12
The Untouchables,Crime,Paramount Pictures,25000000,76270454,51270454,119.0,en,7.6,1987-06-02,38.272889,Medium Profit,Low Budget,3.05081816
No Country for Old Men,Crime,Miramax Films,25000000,171600000,146600000,122.0,en,7.7,2007-11-08,53.645267,High Profit,Low Budget,6.864
Ride Along,Action,Universal Pictures,25000000,153997819,128997819,99.0,en,6.1,2014-01-07,28.468,High Profit,Low Budget,6.15991276
Bridget Jones's Diary,Comedy,Miramax Films,25000000,281929795,256929795,97.0,en,6.5,2001-04-13,35.310712,High Profit,Low Budget,11.2771918
Chocolat,Comedy,Miramax Films,25000000,152500343,127500343,121.0,en,6.8,2000-12-14,28.727731,High Profit,Low Budget,6.10001372
"Legally Blonde 2: Red, White & Blonde",Comedy,Type A Films,45000000,124914842,79914842,95.0,en,5.1,2003-07-02,4.340616,Medium Profit,Medium Budget,2.7758853777777777
Parental Guidance,Comedy,Twentieth Century Fox Film Corporation,25000000,119772232,94772232,104.0,en,5.7,2012-12-25,14.604911,Medium Profit,Low Budget,4.79088928
No Strings Attached,Comedy,Katalyst Films,25000000,147780440,122780440,107.0,en,6.1,2011-01-21,38.688822,High Profit,Low Budget,5.9112176
Tombstone,Action,Hollywood Pictures,25000000,56505065,31505065,130.0,en,7.4,1993-12-25,30.537845,Medium Profit,Low Budget,2.2602026
Romeo Must Die,Action,Silver Pictures,25000000,91036760,66036760,115.0,en,6.0,2000-03-20,19.750059,Medium Profit,Low Budget,3.6414704
The Omen,Horror,Twentieth Century Fox Film Corporation,2800000,60922980,58122980,111.0,en,7.2,1976-06-06,25.939385,Medium Profit,Low Budget,21.75820714285714
Final Destination 3,Horror,New Line Cinema,25000000,117719158,92719158,93.0,en,5.8,2006-02-10,31.64341,Medium Profit,Low Budget,4.70876632
The Lucky One,Drama,Village Roadshow Pictures,25000000,99357138,74357138,101.0,en,6.8,2012-04-19,26.811541,Medium Profit,Low Budget,3.97428552
Bridge to Terabithia,Adventure,Walden Media,60000000,137587063,77587063,96.0,en,7.0,2007-02-16,40.646102,Medium Profit,Medium Budget,2.2931177166666665
Finding Neverland,Drama,Miramax Films,25000000,116766556,91766556,106.0,en,7.2,2004-10-17,34.160448,Medium Profit,Low Budget,4.67066224
The Grey,Action,Scott Free Productions,25000000,77278331,52278331,117.0,en,6.4,2012-01-26,48.552871,Medium Profit,Low Budget,3.09113324
Hide and Seek,Horror,Twentieth Century Fox Film Corporation,25000000,122644820,97644820,101.0,en,6.1,2005-01-27,18.228538,Medium Profit,Low Budget,4.9057928
Anchorman: The Legend of Ron Burgundy,Comedy,Apatow Productions,26000000,90574188,64574188,94.0,en,6.7,2004-07-09,29.342744,Medium Profit,Low Budget,3.4836226153846153
GoodFellas,Drama,Winkler Films,25000000,46836394,21836394,145.0,en,8.2,1990-09-12,63.654244,Medium Profit,Low Budget,1.87345576
Agent Cody Banks,Action,Splendid Pictures,28000000,58795814,30795814,102.0,en,5.0,2003-03-14,11.859396,Medium Profit,Low Budget,2.0998505
Nanny McPhee,Fantasy,Universal Pictures,25000000,122489822,97489822,97.0,en,6.4,2005-10-21,24.356483,Medium Profit,Low Budget,4.89959288
Scarface,Action,Universal Pictures,25000000,65884703,40884703,170.0,en,8.0,1983-12-08,70.105981,Medium Profit,Low Budget,2.63538812
The Last Emperor,Drama,Columbia Pictures,23000000,43984230,20984230,163.0,en,7.4,1987-10-21,21.189028,Medium Profit,Low Budget,1.9123578260869565
Contraband,Thriller,Universal Pictures,25000000,63100000,38100000,109.0,en,6.1,2012-01-12,31.364901,Medium Profit,Low Budget,2.524
There Will Be Blood,Drama,Miramax Films,25000000,77208711,52208711,158.0,en,7.9,2007-12-28,37.817905,Medium Profit,Low Budget,3.08834844
Undercover Brother,Action,Universal Pictures,25000000,41604473,16604473,86.0,en,5.5,2002-05-31,6.086083,Medium Profit,Low Budget,1.66417892
The Sisterhood of the Traveling Pants,Drama,DiNovi Pictures,25000000,39053061,14053061,119.0,en,6.3,2005-06-01,17.17372,Medium Profit,Low Budget,1.56212244
Kiss of the Dragon,Action,Twentieth Century Fox Film Corporation,25000000,64437847,39437847,98.0,en,6.4,2001-07-06,16.936576,Medium Profit,Low Budget,2.57751388
The House Bunny,Romance,Columbia Pictures,25000000,70442940,45442940,97.0,en,5.6,2008-08-22,25.838073,Medium Profit,Low Budget,2.8177176
Beauty Shop,Comedy,Metro-Goldwyn-Mayer (MGM),25000000,36351350,11351350,105.0,en,5.4,2005-06-02,5.625632,Medium Profit,Low Budget,1.454054
Million Dollar Arm,Drama,Walt Disney Pictures,25000000,38307627,13307627,124.0,en,6.6,2014-05-09,17.312433,Medium Profit,Low Budget,1.53230508
The Giver,Drama,The Weinstein Company,25000000,66980456,41980456,94.0,en,6.4,2014-08-11,53.811461,Medium Profit,Low Budget,2.67921824
Jeepers Creepers 2,Horror,United Artists,17000000,63102666,46102666,104.0,en,5.5,2003-08-08,19.045146,Medium Profit,Low Budget,3.711921529411765
Good Luck Chuck,Comedy,Lionsgate,25000000,59192128,34192128,101.0,en,5.5,2007-09-21,21.729434,Medium Profit,Low Budget,2.36768512
Cradle 2 the Grave,Action,Silver Pictures,25000000,56489558,31489558,101.0,en,5.8,2003-02-28,12.837116,Medium Profit,Low Budget,2.25958232
The Hours,Drama,Paramount Pictures,25000000,41597830,16597830,114.0,en,7.0,2002-12-27,20.953265,Medium Profit,Low Budget,1.6639132
She's the Man,Comedy,DreamWorks SKG,20000000,33889159,13889159,105.0,en,6.4,2006-03-17,10.81439,Medium Profit,Low Budget,1.69445795
Mr. Bean's Holiday,Family,Tiger Aspect Productions,25000000,229736344,204736344,90.0,en,6.1,2007-03-22,27.683874,High Profit,Low Budget,9.18945376
Anacondas: The Hunt for the Blood Orchid,Adventure,Screen Gems,20000000,70992898,50992898,97.0,en,4.9,2004-08-26,9.855474,Medium Profit,Low Budget,3.5496449
Blood Ties,Thriller,Wild Bunch,25500000,2415472,-23084528,128.0,en,6.0,2013-08-22,12.756344,Loss,Low Budget,0.09472439215686275
August Rush,Drama,Warner Bros.,25000000,66122026,41122026,114.0,en,7.1,2007-11-21,29.533437,Medium Profit,Low Budget,2.64488104
Elizabeth,Drama,Channel Four Films,30000000,82150642,52150642,124.0,en,7.1,1998-09-13,14.179538,Medium Profit,Low Budget,2.7383547333333333
Bride of Chucky,Horror,Universal Pictures,25000000,50671850,25671850,89.0,en,5.5,1998-10-16,14.340095,Medium Profit,Low Budget,2.026874
Tora! Tora! Tora!,History,Twentieth Century Fox Film Corporation,25485000,29548291,4063291,144.0,en,6.9,1970-01-26,9.795985,Medium Profit,Low Budget,1.1594385324700804
Spice World,Adventure,Columbia Pictures Corporation,25000000,100000000,75000000,93.0,en,4.7,1997-12-19,6.889437,Medium Profit,Low Budget,4.0
The Sitter,Comedy,Twentieth Century Fox Film Corporation,25000000,34942188,9942188,81.0,en,5.4,2011-12-09,19.428994,Medium Profit,Low Budget,1.39768752
The Shawshank Redemption,Drama,Castle Rock Entertainment,25000000,28341469,3341469,142.0,en,8.5,1994-09-23,136.747729,Medium Profit,Low Budget,1.13365876
Crocodile Dundee in Los Angeles,Adventure,Bungalow Productions,21150000,39438674,18288674,92.0,en,4.7,2001-04-12,6.081772,Medium Profit,Low Budget,1.864712718676123
Kingpin,Comedy,Motion Picture Corporation of America,27000000,25023434,-1976566,113.0,en,6.7,1996-07-04,17.329269,Loss,Low Budget,0.9267938518518518
The Gambler,Thriller,Paramount Pictures,25000000,39171130,14171130,111.0,en,5.7,2014-12-25,22.622453,Medium Profit,Low Budget,1.5668452
August: Osage County,Comedy,Jean Doumanian Productions,25000000,74188937,49188937,121.0,en,6.9,2013-12-26,20.561682,Medium Profit,Low Budget,2.96755748
Ice Princess,Drama,Walt Disney Pictures,25000000,27645491,2645491,98.0,en,5.9,2005-03-17,13.288177,Medium Profit,Low Budget,1.10581964
A Lot Like Love,Comedy,Mile High Productions,30000000,42886719,12886719,107.0,en,6.5,2005-04-22,19.212552,Medium Profit,Low Budget,1.4295573
Eddie the Eagle,Comedy,Studio Babelsberg,23000000,46152800,23152800,106.0,en,7.2,2016-02-26,29.365851,Medium Profit,Low Budget,2.0066434782608695
He Got Game,Drama,40 Acres & A Mule Filmworks,25000000,21567853,-3432147,136.0,en,6.7,1998-05-01,10.232599,Loss,Low Budget,0.86271412
Don Juan DeMarco,Romance,New Line Cinema,25000000,22200000,-2800000,97.0,en,6.2,1994-10-01,8.870614,Loss,Low Budget,0.888
Dear John,Drama,Screen Gems,25000000,114977104,89977104,115.0,en,6.6,2010-02-04,19.402816,Medium Profit,Low Budget,4.59908416
The Losers,Action,DC Comics,25000000,23580000,-1420000,97.0,en,6.2,2010-04-23,24.903418,Loss,Low Budget,0.9432
Don't Be Afraid of the Dark,Fantasy,Miramax Films,25000000,36993168,11993168,99.0,en,5.4,2010-11-06,14.562197,Medium Profit,Low Budget,1.47972672
War,Action,Mosaic Media Group,25000000,40452643,15452643,103.0,en,6.0,2007-08-24,18.896239,Medium Profit,Low Budget,1.61810572
Punch-Drunk Love,Comedy,Columbia Pictures,25000000,17000000,-8000000,95.0,en,6.9,2002-10-25,15.960916,Loss,Low Budget,0.68
EuroTrip,Comedy,DreamWorks SKG,25000000,20796847,-4203153,93.0,en,6.5,2004-02-20,25.848003,Loss,Low Budget,0.83187388
The Greatest Game Ever Played,Drama,Walt Disney Pictures,25000000,15431177,-9568823,120.0,en,6.9,2005-09-30,7.538513,Loss,Low Budget,0.61724708
The Box,Thriller,Media Rights Capital,30000000,33333531,3333531,115.0,en,5.4,2009-09-17,21.606001,Medium Profit,Low Budget,1.1111177
The Next Best Thing,Comedy,Paramount Pictures,25000000,24362772,-637228,108.0,en,4.3,2000-03-03,3.707511,Loss,Low Budget,0.97451088
My Soul to Take,Drama,Relativity Media,25000000,19829957,-5170043,107.0,en,5.2,2010-10-08,7.001176,Loss,Low Budget,0.79319828
The Girl Next Door,Comedy,Regency Enterprises,25000000,30411183,5411183,108.0,en,6.3,2004-04-09,39.784026,Medium Profit,Low Budget,1.21644732
Maximum Risk,Action,Columbia Pictures,25000000,51702483,26702483,100.0,en,5.2,1996-09-13,10.115011,Medium Profit,Low Budget,2.06809932
Legend,Crime,Working Title Films,25000000,42972994,17972994,131.0,en,6.7,2015-09-09,32.854557,Medium Profit,Low Budget,1.71891976
Shark Night,Horror,Incentive Filmed Entertainment,28000000,10126458,-17873542,91.0,en,4.9,2011-09-02,8.363702,Loss,Low Budget,0.3616592142857143
Angela's Ashes,Drama,Paramount Pictures,25,13,-12,145.0,en,7.0,1999-12-25,4.88794,Loss,Low Budget,0.52
Draft Day,Drama,Summit Entertainment,25000000,28831145,3831145,109.0,en,6.5,2014-04-11,14.17009,Medium Profit,Low Budget,1.1532458
The Conspirator,Crime,Wildwood Enterprises,25000000,15478800,-9521200,122.0,en,6.2,2010-09-10,9.169271,Loss,Low Budget,0.619152
Lords of Dogtown,Drama,Columbia Pictures,25000000,13411957,-11588043,107.0,en,7.0,2005-06-03,8.127728,Loss,Low Budget,0.53647828
The 33,Drama,Alcon Entertainment,25000000,24902723,-97277,120.0,en,6.0,2015-08-06,10.699952,Loss,Low Budget,0.99610892
Big Trouble in Little China,Action,Twentieth Century Fox Film Corporation,25000000,11000000,-14000000,99.0,en,7.1,1986-05-30,29.796394,Loss,Low Budget,0.44
Warrior,Action,Solaris Film,25000000,23057115,-1942885,140.0,en,7.7,2011-09-09,51.915025,Loss,Low Budget,0.9222846
Michael Collins,Drama,Geffen Pictures,28000000,16900000,-11100000,132.0,en,6.7,1996-10-25,8.314624,Loss,Low Budget,0.6035714285714285
Stop-Loss,Drama,Paramount Pictures,25000000,11207130,-13792870,113.0,en,6.1,2008-03-28,4.002579,Loss,Low Budget,0.4482852
Abandon,Drama,Paramount Pictures,25000000,10719357,-14280643,99.0,en,4.6,2002-10-14,3.888776,Loss,Low Budget,0.42877428
Brokedown Palace,Drama,Twentieth Century Fox Film Corporation,25000000,13000000,-12000000,100.0,en,6.2,1999-08-13,7.296459,Loss,Low Budget,0.52
The Possession,Horror,Ghost House Pictures,14000000,85446075,71446075,92.0,en,5.8,2012-08-30,21.680424,Medium Profit,Low Budget,6.103291071428571
Mrs. Winterbourne,Comedy,TriStar Pictures,25000000,10070000,-14930000,105.0,en,5.3,1996-04-19,7.946769,Loss,Low Budget,0.4028
Straw Dogs,Drama,Battleplan Productions,25000000,10324441,-14675559,110.0,en,5.5,2011-09-16,7.473455,Loss,Low Budget,0.41297764
The Hoax,Comedy,Miramax Films,25000000,11772461,-13227539,116.0,en,6.4,2006-10-14,5.073536,Loss,Low Budget,0.47089844
The Road,Adventure,2929 Productions,32000000,27635305,-4364695,111.0,en,6.8,2009-11-25,41.075532,Loss,Medium Budget,0.86360328125
Sheena,Action,Columbia Pictures Corporation,25000000,5778353,-19221647,117.0,en,5.0,1984-08-17,4.020194,Loss,Low Budget,0.23113412
Tank Girl,Action,Trilogy Entertainment Group,25000000,4064495,-20935505,98.0,en,5.5,1995-03-31,8.186936,Loss,Low Budget,0.1625798
Blindness,Drama,Rhombus Media,25000000,19844979,-5155021,121.0,en,6.4,2008-05-14,17.603823,Loss,Low Budget,0.79379916
BloodRayne,Action,Boll KG,25000000,2405420,-22594580,95.0,en,3.5,2005-10-22,7.008216,Loss,Low Budget,0.0962168
Carnage,Comedy,Wild Bunch,25000000,27603069,2603069,80.0,en,7.0,2011-09-16,20.011435,Medium Profit,Low Budget,1.10412276
Without Limits,Drama,Cruise/Wagner Productions,25000000,777423,-24222577,117.0,en,6.2,1998-09-11,3.849873,Loss,Low Budget,0.03109692
Me and Orson Welles,Comedy,Isle of Man Film,25000000,2336172,-22663828,114.0,en,6.6,2009-11-25,3.593165,Loss,Low Budget,0.09344688
The Best Offer,Drama,Paco Cinematografica,13500000,19255873,5755873,124.0,en,7.7,2013-01-01,30.058263,Medium Profit,Low Budget,1.426360962962963
The Bad Lieutenant: Port of Call - New Orleans,Drama,Saturn Films,25000000,10589102,-14410898,122.0,en,6.0,2009-09-11,17.339852,Loss,Low Budget,0.42356408
